,rxcui,rxaui,sab,tty,code,str,suppress
5518,1431024,7717216,ATC,IN,A10BD02,metformin and sulfonylureas,N
5519,1431025,5481102,ATC,IN,A10BD08,metformin and vildagliptin,N
5520,1431026,5481134,ATC,IN,C03AB08,methyclothiazide and potassium,N
5521,1431027,5481142,ATC,IN,G02AC01,methylergometrine and oxytocin,N
5522,1431028,5481144,ATC,IN,A03CB04,methylhomatropine and psycholeptics,N
5523,1431029,5481146,ATC,IN,G03FA05,methylnortestosterone and estrogen,N
5524,1431030,5481289,ATC,IN,A09AC02,multienzymes and acid preparations,N
5525,1431032,5481293,ATC,IN,A11AA04,multivitamins and trace elements,N
5526,1431033,5481306,ATC,IN,C07BA12,nadolol and thiazides,N
5527,1431034,5481343,ATC,IN,C07BB12,nebivolol and thiazides,N
5528,1431035,5481434,ATC,IN,G03AA14,nomegestrol and estradiol,N
5529,1431036,5481447,ATC,IN,G03FA09,noretynodrel and estrogen,N
5530,1431037,5481451,ATC,IN,G03FA13,norgestimate and estrogen,N
5531,1431038,5481455,ATC,IN,G03AA06,norgestrel and ethinylestradiol,N
5532,1431039,5481481,ATC,IN,C09DB02,olmesartan medoxomil and amlodipine,N
5533,1431040,5481489,ATC,IN,C10AX06,omega-3-triglycerides incl. other esters and acids,N
5534,1431041,5481492,ATC,IN,A02BD01,"omeprazole, amoxicillin and metronidazole",N
5535,1431042,5481530,ATC,IN,A03CA04,otilonium bromide and psycholeptics,N
5536,1431043,5481562,ATC,IN,C07BA02,oxprenolol and thiazides,N
5537,1431044,5481609,ATC,IN,A02BD04,"pantoprazole, amoxicillin and clarithromycin",N
5538,1431045,5481623,ATC,IN,H05AA01,parathyroid gland extract,N
5539,1431046,5481678,ATC,IN,A09AC01,pepsin and acid preparations,N
5540,1431047,7717231,ATC,IN,A10BD01,phenformin and sulfonylureas,N
5541,1431048,5481787,ATC,IN,A10BD12,pioglitazone and sitagliptin,N
5542,1431049,5936922,ATC,IN,J07AL52,"pneumococcus purified polysaccharides antigen and haemophilus influenzae, conjugated",N
5543,1431050,5481859,ATC,IN,C03AB05,polythiazide and potassium,N
5544,1431051,5481900,ATC,IN,G03EA03,prasterone and estrogen,N
5545,1431052,5481903,ATC,IN,C10BX02,pravastatin and acetylsalicylic acid,N
5546,1431053,5481927,ATC,IN,V03AB05,prednisolone and promethazine,N
5547,1431054,5481962,ATC,IN,G03FA04,progesterone and estrogen,N
5548,1431055,5482048,ATC,IN,G03AA02,quingestanol and ethinylestradiol,N
5549,1431056,5482067,ATC,IN,C09BB07,ramipril and amlodipine,N
5550,1431057,5482136,ATC,IN,M05BB02,"risedronic acid and calcium, sequential",N
5551,1431058,5482137,ATC,IN,M05BB04,"risedronic acid, calcium and colecalciferol, sequential",N
5552,1431059,5482239,ATC,IN,C10BX01,simvastatin and acetylsalicylic acid,N
5553,1431060,5482242,ATC,IN,C10BX04,"simvastatin, acetylsalicylic acid and ramipril",N
5554,1431061,5482321,ATC,IN,C07BA07,sotalol and thiazides,N
5555,1431062,5482349,ATC,IN,J04AM01,streptomycin and isoniazid,N
5556,1431063,5482372,ATC,IN,J01EE05,sulfadimidine and trimethoprim,N
5557,1431064,5482442,ATC,IN,G04CA53,tamsulosin and solifenacin,N
5558,1431065,5482589,ATC,IN,J04AM04,thioacetazone and isoniazid,N
5559,1431066,5482608,ATC,IN,H03AA05,thyroid gland preparations,N
5560,1431067,9716374,ATC,IN,J01CR03,ticarcillin and beta-lactamase inhibitor,N
5561,1431068,5482628,ATC,IN,A03DA07,tiemonium iodide and analgesics,N
5562,1431069,5482638,ATC,IN,C07BA06,timolol and thiazides,N
5563,1431070,5482934,ATC,IN,C05AX04,zinc preparations,N
5564,1431073,5482903,ATC,IN,V09EX02,xenon (127Xe) gas,N
5565,1431085,5479693,ATC,IN,H03BX02,dibromotyrosine,N
5566,1431087,5480001,ATC,IN,N05CA20,etallobarbital,N
5567,1431088,5480006,ATC,IN,N04AB01,etanautine,N
5568,1431089,5480028,ATC,IN,A06AC02,ethulose,N
5569,1431092,5480053,ATC,IN,P03BX06,etohexadiol,N
5570,1431093,5480062,ATC,IN,N04AC30,etybenzatropine,N
5571,1431095,5480123,ATC,IN,B03AB08,ferric acetyl transferrin,N
5572,1431097,5480131,ATC,IN,B03AB09,ferric proteinsuccinylate,N
5573,1431098,5480145,ATC,IN,B03AA11,ferrous iodine,N
5574,1431101,5480149,ATC,IN,B03AA08,ferrous tartrate,N
5575,1431108,5477762,ATC,IN,C05CX03,Hippocastani semen,N
5576,1431109,5480532,ATC,IN,R06AD05,hydroxyethylpromethazine,N
5577,1431110,5480557,ATC,IN,D10BX01,ichtasol,N
5578,1431111,5480559,ATC,IN,A03AX06,idanpramine,N
5579,1431116,5480776,ATC,IN,A07FA01,lactic acid producing organisms,N
5580,1431118,5481158,ATC,IN,C01DA04,methylpropylpropanediol dinitrate,N
5581,1431119,5481288,ATC,IN,A09AA02,"multienzymes (lipase, protease etc.)",N
5582,1431121,5481377,ATC,IN,A03AC04,nicofetamide,N
5583,1431124,5481880,ATC,IN,P03AA02,potassium polysulfide,N
5584,1431126,5482177,ATC,IN,C07AB11,s-atenolol,N
5585,1431128,5482334,ATC,IN,J06BB08,staphylococcus immunoglobulin,N
5586,1431130,5482761,ATC,IN,A03AX30,trimethyldiphenylpropylamine,N
5587,1431132,5482587,ATC,IN,R06AD06,thiazinam,N
5588,1431134,5477264,ATC,PT,S03A,ANTIINFECTIVES,N
5589,1431134,5477404,ATC,PT,S03AA,Antiinfectives,N
5590,1431134,5484457,ATC,RXN_PT,S03A,"ANTIINFECTIVES, OPHTHALMOLOGIC AND OTOLOGIC",N
5591,1431144,5477416,ATC,PT,R02AA,Antiseptics,N
5592,1431144,5484467,ATC,RXN_PT,R02AA,Antiseptic throat preparations,N
5593,1431146,5477495,ATC,PT,A07BB,Bismuth preparations,N
5594,1431146,5484468,ATC,RXN_PT,A07BB,"Bismuth preparations, intestinal adsorbents",N
5595,1431157,5477543,ATC,PT,H05BA,Calcitonin preparations,N
5596,1431159,5477553,ATC,PT,V06DC,Carbohydrates,N
5597,1431159,5484477,ATC,RXN_PT,V06DC,Carbohydrate nutrients,N
5598,1431161,5477570,ATC,PT,S01JA,Colouring agents,N
5599,1431161,5484478,ATC,RXN_PT,S01JA,"Diagnostic, opthalmologic coloring agents",N
5600,1431165,5477504,ATC,PT,D08AD,Boric acid products,N
5601,1431165,5484480,ATC,RXN_PT,D08AD,Boric acid antiseptics and disinfectants,N
5602,1431166,5477230,ATC,PT,H02C,ANTIADRENAL PREPARATIONS,N
5603,1431168,5477407,ATC,PT,S01BC,"Antiinflammatory agents, non-steroids",N
5604,1431168,5484482,ATC,RXN_PT,S01BC,"Antiinflammatory agents, non-steroidal, ophthalmologic",N
5605,1431169,5477302,ATC,PT,P02B,ANTITREMATODALS,N
5606,1431171,5477512,ATC,PT,H05,CALCIUM HOMEOSTASIS,N
5607,1431172,5477521,ATC,PT,D03A,CICATRIZANTS,N
5608,1431175,5477924,ATC,PT,S01,OPHTHALMOLOGICALS,N
5609,1431176,5478143,ATC,PT,N05,PSYCHOLEPTICS,N
5610,1431177,5478252,ATC,PT,V20,SURGICAL DRESSINGS,N
5611,1431178,5477922,ATC,PT,S01L,OCULAR VASCULAR DISORDER AGENTS,N
5612,1431179,5477819,ATC,PT,G02BB,Intravaginal contraceptives,N
5613,1431184,5479052,ATC,IN,A12AA09,calcium citrate lysine complex,N
5614,1431185,5479297,ATC,IN,B03AB07,chondroitin sulfate-iron complex,N
5615,1431186,5478293,ATC,PT,J01GA,Streptomycins,N
5616,1431289,5479300,ATC,IN,V09GX03,chromium (51Cr) chromate labelled cells,N
5617,1431293,5479698,ATC,IN,P03BX04,dibutylsuccinate,N
5618,1431295,5479735,ATC,IN,V03AB24,digitalis antitoxin,N
5619,1431296,5479753,ATC,IN,A02AB04,dihydroxialumini sodium carbonate,N
5620,1431298,5479769,ATC,IN,A03AC02,dimethylaminopropionylphenothiazine,N
5621,1431299,5479770,ATC,IN,P03BX05,dimethylcarbate,N
5622,1431302,5936881,ATC,IN,J07CA09,diphtheria-hemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,N
5623,1431303,5936882,ATC,IN,J07CA11,diphtheria-hemophilus influenzae B-pertussis-tetanus-hepatitis B,N
5624,1431304,5479800,ATC,IN,J07CA13,diphtheria-hemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,N
5625,1431307,5479801,ATC,IN,J07CA05,diphtheria-hepatitis B-pertussis-tetanus,N
5626,1431311,5480587,ATC,IN,V09IB03,indium (111In) antiovariumcarcinoma antibody,N
5627,1431312,5480590,ATC,IN,V09HB01,indium (111In) oxinate labelled cells,N
5628,1431320,5480594,ATC,IN,V09HB02,indium (111In) tropolonate labelled cells,N
5629,1431321,5480657,ATC,IN,V09IX03,iodine (125I) CC49-monoclonal antibody,N
5630,1431326,5480663,ATC,IN,V09AB02,iodine iolopride (123I),N
5631,1431327,5480666,ATC,IN,V09XA02,iodocholesterol (131I),N
5632,1431328,5482450,ATC,IN,V09HA03,technetium (99mTc) antigranulocyte antibody,N
5633,1431334,5482916,ATC,IN,V10AA02,yttrium (90Y) ferrihydroxide colloid,N
5634,1431335,5482496,ATC,IN,V09IA04,technetium (99mTc) votumumab,N
5635,1431336,5482486,ATC,IN,V09DB06,technetium (99mTc) rheniumsulfide colloid,N
5636,1431337,5478409,ATC,IN,N05CM09,Valerianae radix,N
5637,1431338,5479448,ATC,IN,C10AC03,colextran,N
5638,1431339,5479061,ATC,IN,A12AA08,calcium glycerylphosphate,N
5639,1431340,5479876,ATC,IN,V10AX03,dysprosium (165Dy) colloid,N
5640,1431342,5479062,ATC,IN,R01AX01,calcium hexamine thiocyanate,N
5641,1431353,5482281,ATC,IN,V09FX03,sodium iodide (131I),N
5642,1431353,5482282,ATC,IN,V10XA01,sodium iodide (131I),N
5643,1431354,5482323,ATC,IN,R01AC05,spaglumic acid,N
5644,1431354,5482324,ATC,IN,S01GX03,spaglumic acid,N
5645,1431355,5480128,ATC,IN,B03AB05,ferric oxide polymaltose complexes,N
5646,1431355,5480130,ATC,IN,B03AD04,ferric oxide polymaltose complexes,N
5647,1431357,5482811,ATC,IN,V08AC09,tyropanoic acid,N
5648,1431358,5478254,ATC,IN,G04CX02,Sabalis serrulatae fructus,N
5649,1431359,5482461,ATC,IN,V09HA02,technetium (99mTc) exametazime labelled cells,N
5650,1431360,5482488,ATC,IN,V09GA06,technetium (99mTc) stannous agent labelled cells,N
5651,1431361,5482560,ATC,IN,B02BC03,tetragalacturonic acid hydroxymethylester,N
5652,1431362,5477558,ATC,PT,A08AA,Centrally acting antiobesity products,N
5653,1431363,5477559,ATC,PT,N06BA,Centrally acting sympathomimetics,N
5654,1431364,5477502,ATC,PT,V07AC,"Blood transfusion, auxiliary products",N
5655,1431365,5477501,ATC,PT,V07AD,"Blood tests, auxiliary products",N
5656,1431366,5477557,ATC,PT,A01AA,Caries prophylactic agents,N
5657,1431367,5477582,ATC,PT,A06AB,Contact laxatives,N
5658,1431368,5477596,ATC,PT,D07AB,"Corticosteroids, moderately potent (group II)",N
5659,1431369,5477535,ATC,PT,D07,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",N
5660,1431370,5477601,ATC,PT,D07AC,"Corticosteroids, potent (group III)",N
5661,1431371,5477605,ATC,PT,D07AD,"Corticosteroids, very potent (group IV)",N
5662,1431372,5477609,ATC,PT,D07AA,"Corticosteroids, weak (group I)",N
5663,1431373,5477624,ATC,PT,V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,N
5664,1431374,5477627,ATC,PT,J05A,DIRECT ACTING ANTIVIRALS,N
5665,1431375,5477659,ATC,PT,B01AF,Direct factor Xa inhibitors,N
5666,1431377,5477632,ATC,PT,A02,DRUGS FOR ACID RELATED DISORDERS,N
5667,1431378,5477638,ATC,PT,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,N
5668,1431379,5477640,ATC,PT,M05,DRUGS FOR TREATMENT OF BONE DISEASES,N
5669,1431380,5477642,ATC,PT,J04A,DRUGS FOR TREATMENT OF TUBERCULOSIS,N
5670,1431381,5477643,ATC,PT,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N
5671,1431382,5477644,ATC,PT,G04C,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,N
5672,1431383,5477672,ATC,PT,N07BA,Drugs used in nicotine dependence,N
5673,1431384,5477674,ATC,PT,P03A,"ECTOPARASITICIDES, INCL. SCABICIDES",N
5674,1431385,5477723,ATC,PT,V06,GENERAL NUTRIENTS,N
5675,1431386,5477755,ATC,PT,B05ZA,"Hemodialytics, concentrates",N
5676,1431387,5477771,ATC,PT,B05X,I.V. SOLUTION ADDITIVES,N
5677,1431389,5477802,ATC,PT,V07AN,Incontinence equipment,N
5678,1431390,5477872,ATC,PT,D09AA,Medicated dressings with antiinfectives,N
5679,1431391,5477899,ATC,PT,C08E,NON-SELECTIVE CALCIUM CHANNEL BLOCKERS,N
5680,1431392,5477968,ATC,PT,S02,OTOLOGICALS,N
5681,1431393,5478590,ATC,IN,R05CA05,althea root,N
5682,1431394,5478594,ATC,IN,A02AB05,aluminium acetoacetate,N
5683,1431396,5478627,ATC,IN,N03AB03,amino(diphenylhydantoin) valeric acid,N
5684,1431397,5477352,ATC,PT,G03EA,Androgens and estrogens,N
5685,1431398,5477480,ATC,PT,C07AB,"Beta blocking agents, selective",N
5686,1431399,5477647,ATC,PT,V03AF,Detoxifying agents for antineoplastic treatment,N
5687,1431401,5480334,ATC,IN,J06AA05,gas-gangrene sera,N
5688,1431402,5480410,ATC,IN,S01XA01,guaiazulen,N
5689,1431403,5477756,ATC,PT,B05ZB,Hemofiltrates,N
5690,1431404,5480577,ATC,IN,N06AA03,imipramine oxide,N
5691,1431405,5482046,ATC,IN,C03BB02,quinethazone and potassium,N
5692,1431406,5478285,ATC,PT,B05BC,Solutions producing osmotic diuresis,N
5693,1431407,5478282,ATC,PT,A06AA,"Softeners, emollients",N
5694,1431408,5482598,ATC,IN,V03AB06,thiosulfate,N
5695,1431409,5482567,ATC,IN,V01AA09,textiles,N
5696,1431409,5483196,ATC,RXN_IN,V01AA09,textile allergenic extracts,N
5697,1431410,5478351,ATC,PT,V07AV,Technical disinfectants,N
5698,1431411,5478350,ATC,PT,V09EB,"Technetium (99mTc), particles for injection",N
5699,1431412,5478348,ATC,PT,V09EA,"Technetium (99mTc), inhalants",N
5700,1431413,5477567,ATC,PT,D03AA,Cod-liver oil ointments,N
5701,1431414,5477588,ATC,PT,A07EA,Corticosteroids acting locally,N
5702,1431415,5477593,ATC,PT,A01AC,Corticosteroids for local oral treatment,N
5703,1431417,5477679,ATC,PT,L02,ENDOCRINE THERAPY,N
5704,1431417,5484814,ATC,RXN_PT,L02,ENDOCRINE THERAPY ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,N
5705,1431426,5482493,ATC,IN,V09EA02,technetium (99mTc) technegas,N
5706,1431427,5482463,ATC,IN,V09DA05,technetium (99mTc) galtifenin,N
5707,1431434,5482108,ATC,IN,V10BX03,rhenium (186Re) etidronic acid,N
5708,1431435,5482109,ATC,IN,V10AX05,rhenium (186Re) sulfide colloid,N
5709,1431436,5482451,ATC,IN,V09IA02,technetium (99mTc) antimelanoma antibody,N
5710,1431437,5482455,ATC,IN,V09BA04,technetium (99mTc) butedronic acid,N
5711,1431438,5480660,ATC,IN,V09XA01,iodine (131I) norcholesterol,N
5712,1431439,5482210,ATC,IN,V09XX03,selenium (75Se) norcholesterol,N
5713,1431440,5482490,ATC,IN,V09HA04,technetium (99mTc) sulesomab,N
5714,1431441,5482566,ATC,IN,S01GA52,"tetryzoline, combinations",N
5715,1431442,5482573,ATC,IN,R06AX53,"thenalidine, combinations",N
5716,1431443,5481668,ATC,IN,R07AB53,"pentetrazol, combinations",N
5717,1431444,5481690,ATC,IN,P03AC54,"permethrin, combinations",N
5718,1431445,5481775,ATC,IN,S01EB51,"pilocarpine, combinations",N
5719,1431446,5482586,ATC,IN,J01BA52,"thiamphenicol, combinations",N
5720,1431447,5482583,ATC,IN,H03BB52,"thiamazole, combinations",N
5721,1431448,5481760,ATC,IN,N03AB52,"phenytoin, combinations",N
5722,1431449,5481732,ATC,IN,P03AC53,"phenothrin, combinations",N
5723,1431450,5481662,ATC,IN,C01DA55,"pentaerithrityl tetranitrate, combinations",N
5724,1431451,5481646,ATC,IN,L03AB60,"peginterferon alfa-2b, combinations",N
5725,1431452,5482576,ATC,IN,R03DA57,"theobromine, combinations",N
5726,1431453,5481758,ATC,IN,R01BA51,"phenylpropanolamine, combinations",N
5727,1431455,5482618,ATC,IN,L01XX18,tiazofurine,N
5728,1431456,5482644,ATC,IN,J04AD02,tiocarlide,N
5729,1431459,5482736,ATC,IN,D01AE03,tribromometacresol,N
5730,1431460,5482344,ATC,IN,J01GA02,streptoduocin,N
5731,1431463,5482379,ATC,IN,J01ED09,sulfamazone,N
5732,1431464,5481983,ATC,IN,C01DA07,propatylnitrate,N
5733,1431465,5481660,ATC,IN,A06AD14,pentaerithrityl,N
5734,1431466,5480835,ATC,IN,R05CA11,levoverbenone,N
5735,1431467,5480668,ATC,IN,S01XA09,iodoheparinate,N
5736,1431469,5480246,ATC,IN,D07AB05,fluperolone,N
5737,1431470,5479217,ATC,IN,N05CC02,chloralodol,N
5738,1431471,5480696,ATC,IN,N06AF05,iproniazide,N
5739,1431472,5481065,ATC,IN,D08AK01,mercuric amidochloride,N
5740,1431476,5481508,ATC,IN,C01DA20,organic nitrates in combination,N
5741,1431477,5481531,ATC,IN,A14AB03,oxabolone cipionate,N
5742,1431480,5477685,ATC,PT,J07BA,Encephalitis vaccines,N
5743,1431481,5479806,ATC,IN,J07CA03,diphtheria-rubella-tetanus,N
5744,1431509,5477313,ATC,PT,D08AA,Acridine derivatives,N
5745,1431509,5484891,ATC,RXN_PT,D08AA,"Acridine derivatives, antiseptics and disinfectants",N
5746,1431511,5477315,ATC,PT,N04BB,Adamantane derivatives,N
5747,1431511,5484892,ATC,RXN_PT,N04BB,"Adamantane derivatives, dopaminergic",N
5748,1431512,5477324,ATC,PT,C02KA,"Alkaloids, excl. rauwolfia",N
5749,1431512,5484893,ATC,RXN_PT,C02KA,"Alkaloids, excl. rauwolfia, antihypertensives",N
5750,1431513,5477331,ATC,PT,A10BF,Alpha glucosidase inhibitors,N
5751,1431513,5484894,ATC,RXN_PT,A10BF,"Alpha glucosidase inhibitors, blood glucose lowering",N
5752,1431514,5477337,ATC,PT,D08AB,Aluminium agents,N
5753,1431514,5484895,ATC,RXN_PT,D08AB,"Aluminium agents, antiseptics and disinfectants",N
5754,1431515,5477345,ATC,PT,R06AA,Aminoalkyl ethers,N
5755,1431515,5484896,ATC,RXN_PT,R06AA,"Aminoalkyl ethers, systemic antihistamines",N
5756,1431516,5477394,ATC,PT,H02CA,Anticorticosteroids,N
5757,1431517,5477400,ATC,PT,D11AA,Antihidrotics,N
5758,1431518,5477412,ATC,PT,P01CB,Antimony compounds,N
5759,1431518,5484897,ATC,RXN_PT,P01CB,Antimony compounds for treatment of leishmaniasis and trypanosomiasis,N
5760,1431519,5936859,ATC,PT,G03XB,Progesterone receptor modulators,N
5761,1431519,5938463,ATC,RXN_PT,G03XB,"Progesterone receptor modulators, sex hormones and modulators of the genital system",N
5762,1431520,5477424,ATC,PT,D05AC,Antracen derivatives,N
5763,1431520,5484898,ATC,RXN_PT,D05AC,"Antracen derivatives, topical antipsoriatics",N
5764,1431521,5477431,ATC,PT,C03CC,Aryloxyacetic acid derivatives,N
5765,1431521,5484899,ATC,RXN_PT,C03CC,"Aryloxyacetic acid derivatives, high-ceiling diuretics",N
5766,1431522,5477434,ATC,PT,P02CF,Avermectines,N
5767,1431523,5477435,ATC,PT,N05BE,Azaspirodecanedione derivatives,N
5768,1431523,5484900,ATC,RXN_PT,N05BE,"Azaspirodecanedione derivatives, anxiolytics",N
5769,1431524,5477460,ATC,PT,V08BA,Barium sulfate containing X-ray contrast media,N
5770,1431526,5477466,ATC,PT,P02CA,Benzimidazole derivatives,N
5771,1431526,5484902,ATC,RXN_PT,P02CA,"Benzimidazole derivatives, antinematodal",N
5772,1431527,5477470,ATC,PT,N05CF,Benzodiazepine related drugs,N
5773,1431527,5484903,ATC,RXN_PT,N05CF,Benzodiazepine related hypnotics and sedatives,N
5774,1431528,5477472,ATC,PT,C08DB,Benzothiazepine derivatives,N
5775,1431528,5484904,ATC,RXN_PT,C08DB,Benzothiazepine derivative selective calcium channel blockers with direct cardiac effects,N
5776,1431530,5477487,ATC,PT,J01CF,Beta-lactamase resistant penicillins,N
5777,1431531,5477488,ATC,PT,J01CE,Beta-lactamase sensitive penicillins,N
5778,1431532,5477491,ATC,PT,D08AC,Biguanides and amidines,N
5779,1431532,5484906,ATC,RXN_PT,D08AC,Biguanides and amidines as antiseptics and disinfectants,N
5780,1431533,5484907,ATC,RXN_PT,A05AA,Bile acids and derivatives for bile therapy,N
5781,1431533,9716285,ATC,PT,A05AA,Bile acids and derivatives,N
5782,1431534,5477505,ATC,PT,J07AD,Brucellosis vaccines,N
5783,1431535,5477507,ATC,PT,M01AA,Butylpyrazolidines,N
5784,1431535,5484908,ATC,RXN_PT,M01AA,"Butylpyrazolidines, antiinflammatory and antirheumatic drugs",N
5785,1431537,5477550,ATC,PT,M03BA,Carbamic acid esters,N
5786,1431537,5484909,ATC,RXN_PT,M03BA,"Carbamic acid esters, centrally acting muscle relaxants",N
5787,1431538,5477551,ATC,PT,D02AE,Carbamide products,N
5788,1431538,5484910,ATC,RXN_PT,D02AE,"Carbamide products, emollients and protectives",N
5789,1431539,5477555,ATC,PT,S01EC,Carbonic anhydrase inhibitors,N
5790,1431539,5484911,ATC,RXN_PT,S01EC,"Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics",N
5791,1431540,5477556,ATC,PT,N03AF,Carboxamide derivatives,N
5792,1431540,5484912,ATC,RXN_PT,N03AF,"Carboxamide derivatives, antiepileptics",N
5793,1431541,5477565,ATC,PT,N07AB,Choline esters,N
5794,1431541,5484913,ATC,RXN_PT,N07AB,"Choline esters, parasympathomimetics",N
5795,1431542,5477568,ATC,PT,L01CC,Colchicine derivatives,N
5796,1431542,5484914,ATC,RXN_PT,L01CC,"Colchicine derivatives, antineooplastic",N
5797,1431543,5477583,ATC,PT,N02CB,Corticosteroid derivatives,N
5798,1431543,5484915,ATC,RXN_PT,N02CB,"Corticosteroid derivatives, antimigraine drugs",N
5799,1431544,5477617,ATC,PT,J05AC,Cyclic amines,N
5800,1431544,5484916,ATC,RXN_PT,J05AC,"Cyclic amines, direct acting antivirals",N
5801,1431545,5477648,ATC,PT,P01BD,Diaminopyrimidines,N
5802,1431545,5484917,ATC,RXN_PT,P01BD,"Diaminopyrimidines, antimalarials",N
5803,1431546,5477649,ATC,PT,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",N
5804,1431546,5484918,ATC,RXN_PT,N05AH,"Diazepines, oxazepines, thiazepines and oxepines antipsychotic drugs",N
5805,1431547,5477650,ATC,PT,N05BD,Dibenzo-bicyclo-octadiene derivatives,N
5806,1431547,5484919,ATC,RXN_PT,N05BD,Dibenzo-bicyclo-octadiene derivative anxiolytics,N
5807,1431548,5477651,ATC,PT,P01AC,Dichloroacetamide derivatives,N
5808,1431548,5484920,ATC,RXN_PT,P01AC,Dichloroacetamide derivative drugs for amoebiasis and other protozoal diseases,N
5809,1431549,5477653,ATC,PT,C08CA,Dihydropyridine derivatives,N
5810,1431549,5484921,ATC,RXN_PT,C08CA,Dihydropyridine derivative selective calcium channel blockers with mainly vascular effects,N
5811,1431550,5477654,ATC,PT,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,N
5812,1431550,5484922,ATC,RXN_PT,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors for blood glucose lowering,N
5813,1431551,5477671,ATC,PT,B06AC,Drugs used in hereditary angioedema,N
5814,1431552,5477683,ATC,PT,B05XA,Electrolyte solutions,N
5815,1431553,5477676,ATC,PT,A07C,ELECTROLYTES WITH CARBOHYDRATES,N
5816,1431553,5484923,ATC,RXN_PT,A07C,"ELECTROLYTES WITH CARBOHYDRATES, ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",N
5817,1431555,5477694,ATC,PT,L01AG,Epoxides,N
5818,1431555,5484925,ATC,RXN_PT,L01AG,"Epoxides, antineoplastic alkylating drugs",N
5819,1431558,5477706,ATC,PT,N04AB,Ethers chemically close to antihistamines,N
5820,1431558,5484926,ATC,RXN_PT,N04AB,"Ethers chemically close to antihistamines, anticholinergic",N
5821,1431559,5477707,ATC,PT,N04AC,Ethers of tropine or tropine derivatives,N
5822,1431559,5484927,ATC,RXN_PT,N04AC,"Ethers of tropine or tropine derivatives, anticholinergic",N
5823,1431560,5477708,ATC,PT,M03BC,"Ethers, chemically close to antihistamines",N
