,rxcui,rxaui,sab,tty,ATC code,ATC level name,suppress,mapped_to_bnf
6501,1486451,5936945,ATC,IN,R03AL03,vilanterol and umeclidinium bromide,N,N
6502,1486535,5936880,ATC,IN,J07CA06,diphtheria-hemophilus influenzae B-pertussis-poliomyelitis-tetanus,N,N
6503,1486882,5936856,ATC,PT,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",N,N
6504,1486882,5937971,ATC,RXN_PT,A10AD,"Insulins and analogues for injection used in Diabetes, intermediate- or long-acting combined with fast-acting",N,N
6505,1487193,5936853,ATC,PT,C09BX,"ACE inhibitors, other combinations",N,N
6506,1487193,5938628,ATC,RXN_PT,C09BX,"ACE inhibitors, other combinations in ATC",N,N
6507,1487204,10823144,ATC,PT,R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,N,N
6508,1487512,6821888,ATC,IN,R03BB07,umeclidinium bromide,N,N
6509,1488293,5479142,ATC,IN,B02BD11,catridecacog,N,N
6510,1488564,8712478,ATC,IN,A10BK01,dapagliflozin,N,Y
6511,1489762,5482483,ATC,IN,V09FX01,technetium (99mTc) pertechnetate,N,N
6512,1489913,7717195,ATC,IN,C01CA27,droxidopa,N,N
6513,1489914,6821823,ATC,IN,A16AB12,elosulfase alfa,N,Y
6514,1490468,7717246,ATC,IN,N05CH03,tasimelteon,N,N
6515,1491625,8712514,ATC,IN,A16AA07,metreleptin,N,Y
6516,1492727,5936864,ATC,IN,L04AA32,apremilast,N,Y
6517,1492940,6821829,ATC,IN,V09AX06,florbetaben (18F),N,N
6518,1494066,5481227,ATC,IN,L01XX09,miltefosine,N,N
6519,1495652,5477681,ATC,PT,G03C,ESTROGENS,N,N
6520,1495652,5484022,ATC,RXN_PT,G03C,"ESTROGENS, SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM",N,N
6521,1516598,8712456,ATC,IN,M09AX05,aceneuramic acid,N,N
6522,1534763,8712457,ATC,IN,A10BJ04,albiglutide,N,Y
6523,1535218,6821874,ATC,IN,L04AC11,siltuximab,N,Y
6524,1535457,6821807,ATC,IN,L01XE28,ceritinib,N,N
6525,1535922,7717233,ATC,IN,L01XC21,ramucirumab,N,Y
6526,1537034,6821892,ATC,IN,B01AC26,vorapaxar,N,N
6527,1537943,5481085,ATC,IN,N02BB02,metamizole sodium,N,N
6528,1538097,6821891,ATC,IN,L04AA33,vedolizumab,N,Y
6529,1539239,5479574,ATC,IN,J01XA04,dalbavancin,N,Y
6530,1539753,7717197,ATC,IN,D01AC19,efinaconazole,N,N
6531,1540229,8712527,ATC,IN,S01FB51,phenylephrine and ketorolac,N,N
6532,1540825,7717247,ATC,IN,J01XX11,tedizolid,N,Y
6533,1543173,9716371,ATC,IN,D01AE24,tavaborole,N,N
6534,1543543,7717179,ATC,IN,L01XX49,belinostat,N,N
6535,1544460,6821837,ATC,IN,L01XX47,idelalisib,N,N
6536,1544577,5478552,ATC,IN,N01AX05,alfaxalone,N,N
6537,1545063,5482432,ATC,IN,N07XX08,tafamidis,N,Y
6538,1545149,6821850,ATC,IN,A10BD16,metformin and canagliflozin,N,N
6539,1545653,8712491,ATC,IN,A10BK03,empagliflozin,N,Y
6540,1545902,8712524,ATC,IN,N02AA55,oxycodone and naloxone,N,Y
6541,1546059,5936917,ATC,IN,R03AC19,olodaterol,N,Y
6542,1546168,6821862,ATC,IN,L03AB13,peginterferon beta-1a,N,N
6543,1546223,5479686,ATC,IN,V08AA01,diatrizoic acid,N,N
6544,1546406,5481601,ATC,IN,M05BA03,pamidronic acid,N,N
6545,1546408,5482820,ATC,IN,S01EE02,unoprostone,N,N
6546,1546437,5481857,ATC,IN,V03AE01,polystyrene sulfonate,N,N
6547,1546451,5480680,ATC,IN,V08AA04,iotalamic acid,N,N
6548,1546887,6821843,ATC,IN,J05AR13,"lamivudine, abacavir and dolutegravir",N,N
6549,1547099,9716370,ATC,IN,N05CM19,suvorexant,N,N
6550,1547220,5936884,ATC,IN,A16AX10,eliglustat,N,Y
6551,1547545,7717229,ATC,IN,L01XC18,pembrolizumab,N,Y
6552,1547611,5481512,ATC,IN,J01XA05,oritavancin,N,N
6553,1549540,5479751,ATC,IN,S01AA15,dihydrostreptomycin,N,N
6554,1551291,8712486,ATC,IN,A10BJ05,dulaglutide,N,Y
6555,1551467,7717185,ATC,IN,A08AA62,bupropion and naltrexone,N,N
6556,1551777,5936913,ATC,IN,A06AH03,naloxegol,N,Y
6557,1591942,9716367,ATC,IN,J05AP51,sofosbuvir and ledipasvir,N,Y
6558,1592254,5481808,ATC,IN,L04AX05,pirfenidone,N,Y
6559,1592737,7717220,ATC,IN,L01XE31,nintedanib,N,Y
6560,1592899,6821879,ATC,IN,B02BD14,susoctocog alfa,N,N
6561,1594675,7717201,ATC,IN,V03AE08,ferric citrate,N,Y
6562,1595589,5482277,ATC,IN,B05XA14,sodium glycerophosphate,N,Y
6563,1596450,5480347,ATC,IN,D06AX07,gentamicin,N,Y
6564,1596450,5480348,ATC,IN,J01GB03,gentamicin,N,Y
6565,1596450,5480349,ATC,IN,S01AA11,gentamicin,N,Y
6566,1596450,5480350,ATC,IN,S02AA14,gentamicin,N,Y
6567,1596450,5480351,ATC,IN,S03AA06,gentamicin,N,Y
6568,1597258,7717181,ATC,IN,L01XC19,blinatumomab,N,N
6569,1597378,9716343,ATC,IN,J05AP53,"ombitasvir, paritaprevir and ritonavir",N,N
6570,1597381,9716308,ATC,IN,J05AP09,dasabuvir,N,Y
6571,1597582,6821860,ATC,IN,L01XX46,olaparib,N,Y
6572,1597876,7717221,ATC,IN,L01XC17,nivolumab,N,Y
6573,1598365,6821792,ATC,IN,C10BX08,atorvastatin and acetylsalicylic acid,N,N
6574,1598366,6821793,ATC,IN,C10BX06,"atorvastatin, acetylsalicylic acid and ramipril",N,N
6575,1598367,6821795,ATC,IN,C09DA09,azilsartan medoxomil and diuretics,N,N
6576,1598368,6821796,ATC,IN,J01RA07,"azithromycin, fluconazole and secnidazole",N,N
6577,1598369,6821797,ATC,IN,L03AA15,balugrastim,N,N
6578,1598370,6821798,ATC,IN,S01EC54,"brinzolamide, combinations",N,N
6579,1598371,6821803,ATC,IN,J01RA06,cefepime and amikacin,N,N
6580,1598373,6821806,ATC,IN,L03AB14,cepeginterferon alfa-2b,N,N
6581,1598374,6821808,ATC,IN,J01RA10,ciprofloxacin and metronidazole,N,N
6582,1598375,6821809,ATC,IN,J01RA12,ciprofloxacin and ornidazole,N,N
6583,1598376,6821810,ATC,IN,J01RA11,ciprofloxacin and tinidazole,N,N
6584,1598377,6821812,ATC,IN,N06DX30,combinations,N,N
6585,1598377,7273371,ATC,RXN_IN,N06DX30,Other anti-dementia drug combinations in ATC,N,N
6586,1598378,6821813,ATC,IN,S01FA54,"cyclopentolate, combinations",N,N
6587,1598380,6821815,ATC,IN,J05AR14,darunavir and cobicistat,N,Y
6588,1598381,6821816,ATC,IN,L03AX19,dasiprotimut-T,N,N
6589,1598383,6821822,ATC,IN,N06DA53,"donepezil, memantine and Ginkgo folium",N,N
6590,1598384,6821826,ATC,IN,N05BX04,fabomotizole,N,N
6591,1598385,6821832,ATC,IN,R03AL05,formoterol and aclidinium bromide,N,N
6592,1598386,6821839,ATC,IN,S01CC02,indometacin and antiinfectives,N,N
6593,1598388,6821842,ATC,IN,J05AR12,lamivudine and tenofovir disoproxil,N,N
6594,1598389,6821844,ATC,IN,A02BD10,"lansoprazole, amoxicillin and levofloxacin",N,N
6595,1598390,6821845,ATC,IN,A02BD09,"lansoprazole, clarithromycin and tinidazole",N,N
6596,1598391,6821846,ATC,IN,A02BC53,"lansoprazole, combinations",N,N
6597,1598392,6821847,ATC,IN,A10BD19,linagliptin and empagliflozin,N,N
6598,1598393,6821849,ATC,IN,A10BD17,metformin and acarbose,N,N
6599,1598394,6821851,ATC,IN,A10BD18,metformin and gemigliptin,N,N
6600,1598396,6821853,ATC,IN,G03XB51,"mifepristone, combinations",N,N
6601,1598397,6821854,ATC,IN,R03DC53,"montelukast, combinations",N,N
6602,1598398,9716337,ATC,IN,C07FB12,nebivolol and amlodipine,N,N
6603,1598399,6821857,ATC,IN,J01XE51,"nitrofurantoin, combinations",N,N
6604,1598400,6821858,ATC,IN,J01RA13,norfloxacin and tinidazole,N,N
6605,1598401,6821859,ATC,IN,J01RA09,ofloxacin and ornidazole,N,N
6606,1598402,6821861,ATC,IN,A04AA55,"palonosetron, combinations",N,N
6607,1598403,6821863,ATC,IN,V08DA06,perflubutane polymer microspheres,N,N
6608,1598404,6821865,ATC,IN,A03CA09,pipenzolate and psycholeptics,N,N
6609,1598405,6821866,ATC,IN,A02BC54,"rabeprazole, combinations",N,N
6610,1598406,6821869,ATC,IN,M05BB07,risedronic acid and colecalciferol,N,N
6611,1598407,6821871,ATC,IN,C10BX09,rosuvastatin and amlodipine,N,N
6612,1598408,6821872,ATC,IN,C10BX07,"rosuvastatin, amlodipine and lisinopril",N,N
6613,1598410,6821882,ATC,IN,M03BX55,"thiocolchicoside, combinations",N,N
6614,1598411,6821883,ATC,IN,R03BB54,"tiotropium bromide, combinations",N,N
6615,1598412,6821884,ATC,IN,L01BC59,"trifluridine, combinations",N,N
6616,1598467,6821788,ATC,IN,B01AC56,"acetylsalicylic acid, combinations with proton pump inhibitors",N,N
6617,1599276,5482410,ATC,IN,V08DA05,sulfur hexafluoride,N,N
6618,1599538,8712487,ATC,IN,B01AF03,edoxaban,N,Y
6619,1599783,6821785,ATC,PT,C02KX,Antihypertensives for pulmonary arterial hypertension,N,N
6620,1599788,5482208,ATC,IN,L04AC10,secukinumab,N,N
6621,1599831,5479512,ATC,IN,B06AC04,conestat alfa,N,N
6622,1600259,9716309,ATC,IN,J05AP52,"dasabuvir, ombitasvir, paritaprevir and ritonavir",N,N
6623,1601374,7717226,ATC,IN,L01XE33,palbociclib,N,Y
6624,1601653,7717176,ATC,IN,J05AR15,atazanavir and cobicistat,N,Y
6625,1603296,7717212,ATC,IN,L01XE29,lenvatinib,N,Y
6626,1603350,5481606,ATC,IN,L01XX42,panobinostat,N,Y
6627,1606218,9716307,ATC,IN,J05AP07,daclatasvir,N,Y
6628,1609278,5482232,ATC,IN,S01AX02,silver compounds,N,N
6629,1613339,7717193,ATC,IN,M09AX04,drisapersen,N,N
6630,1631834,6821852,ATC,IN,P01AB51,"metronidazole, combinations",N,N
6631,1646582,8712498,ATC,IN,V09IX10,fluoroethyl-L-tyrosine (18F),N,N
6632,1649480,5480743,ATC,IN,C01EB17,ivabradine,N,Y
6633,1652103,9716290,ATC,IN,J05AP06,asunaprevir,N,N
6634,1653781,8712490,ATC,IN,A07DA06,eluxadoline,N,Y
6635,1655927,7717209,ATC,IN,R07AX30,ivacaftor and lumacaftor,N,N
6636,1656052,6821801,ATC,IN,B01AC25,cangrelor,N,N
6637,1656339,7717250,ATC,IN,C09DX04,valsartan and sacubitril,N,N
6638,1657082,7717211,ATC,IN,J05AR16,lamivudine and raltegravir,N,N
6639,1658314,7717182,ATC,IN,N05AX16,brexpiprazole,N,N
6640,1659152,8712459,ATC,IN,C10AX14,alirocumab,N,Y
6641,1659191,7717245,ATC,IN,L01XX48,sonidegib,N,N
6642,1664314,7717215,ATC,IN,A10BD20,metformin and empagliflozin,N,N
6643,1664337,5478509,ATC,IN,R02AA13,acriflavinium chloride,N,N
6644,1665222,8712546,ATC,IN,A16AX13,uridine triacetate,N,N
6645,1665496,8712532,ATC,IN,A04AD14,rolapitant,N,Y
6646,1665509,7717202,ATC,IN,G02CX02,flibanserin,N,N
6647,1665684,6821825,ATC,IN,C10AX13,evolocumab,N,Y
6648,1666106,5480935,ATC,IN,A02AA03,magnesium peroxide,N,N
6649,1666106,5480936,ATC,IN,A06AD03,magnesium peroxide,N,N
6650,1667655,6821802,ATC,IN,N05AX15,cariprazine,N,Y
6651,1670007,5936895,ATC,IN,A10AE06,insulin degludec,N,Y
6652,1674925,5478339,ATC,PT,D05AA,Tars,N,N
6653,1674925,5485273,ATC,RXN_PT,D05AA,"Tars, topical antipsoriatics",N,N
6654,1694480,8712531,ATC,IN,L01XE37,rociletinib,N,N
6655,1716191,7717204,ATC,IN,V03AB37,idarucizumab,N,Y
6656,1716278,5482698,ATC,IN,L01CX01,trabectedin,N,Y
6657,1720259,7717174,ATC,IN,A16AB13,asfotase alfa,N,Y
6658,1720597,8712508,ATC,IN,R03DX09,mepolizumab,N,Y
6659,1720882,7717207,ATC,IN,J02AC05,isavuconazole,N,Y
6660,1721264,8712538,ATC,IN,L01XX51,talimogene laherparepvec,N,N
6661,1721560,8712521,ATC,IN,L01XE35,osimertinib,N,Y
6662,1721603,8712539,ATC,IN,J05AF13,tenofovir alafenamide,N,Y
6663,1721612,7717200,ATC,IN,J05AR18,"emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat",N,N
6664,1721947,8712479,ATC,IN,L01XC24,daratumumab,N,N
6665,1722336,7717172,ATC,IN,J06BB19,anthrax immunoglobulin,N,N
6666,1722365,8712473,ATC,IN,L01XE38,cobimetinib,N,Y
6667,1723152,9716306,ATC,IN,N07BA04,cytisine,N,N
6668,1723735,7717210,ATC,IN,L01XX50,ixazomib,N,Y
6669,1723738,7717218,ATC,IN,L01XC22,necitumumab,N,N
6670,1724429,5480592,ATC,IN,V09IB01,indium (111In) pentetreotide,N,N
6671,1726104,8712489,ATC,IN,L01XC23,elotuzumab,N,N
6672,1726975,7717238,ATC,IN,A16AB14,sebelipase alfa,N,Y
6673,1726988,5482359,ATC,IN,V03AB35,sugammadex,N,N
6674,1727455,8712458,ATC,IN,L01XE36,alectinib,N,Y
6675,1727487,7717177,ATC,IN,C10BX11,"atorvastatin, amlodipine and perindopril",N,N
6676,1727488,7717178,ATC,IN,L04AA35,begelomab,N,N
6677,1727491,7717198,ATC,IN,J05AR17,emtricitabine and tenofovir alafenamide,N,Y
6678,1727492,7717199,ATC,IN,J05AR19,"emtricitabine, tenofovir alafenamide and rilpivirine",N,N
6679,1727493,7717206,ATC,IN,A10AE56,insulin degludec and liraglutide,N,N
6680,1727495,7717227,ATC,IN,A02BD11,"pantoprazole, amoxicillin, clarithromycin and metronidazole",N,N
6681,1727496,7717228,ATC,IN,J07BM03,"papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",N,N
6682,1727497,7717230,ATC,IN,C09BX02,perindopril and bisoprolol,N,N
6683,1727498,7717235,ATC,IN,C10BX10,rosuvastatin and valsartan,N,N
6684,1727499,7717236,ATC,IN,R03AK12,salmeterol and budesonide,N,N
6685,1727500,7717237,ATC,IN,A10BD21,saxagliptin and dapagliflozin,N,Y
6686,1727502,7717249,ATC,IN,C09DB08,valsartan and lercanidipine,N,N
6687,1727503,7717251,ATC,IN,M05BB08,"zoledronic acid, calcium and colecalciferol, sequential",N,N
6688,1727875,5482544,ATC,IN,J06BB02,tetanus immunoglobulin,N,Y
6689,1729002,7717239,ATC,IN,B01AC27,selexipag,N,N
6690,1731031,7717213,ATC,IN,M04AB05,lesinurad,N,N
6691,1733681,5482199,ATC,IN,L01XA04,satraplatin,N,N
6692,1734635,9716313,ATC,IN,J05AP54,elbasvir and grazoprevir,N,Y
6693,1734871,9716300,ATC,IN,J01DI54,ceftolozane and beta-lactamase inhibitor,N,N
6694,1739745,7717183,ATC,IN,N03AX23,brivaracetam,N,Y
6695,1745099,8712504,ATC,IN,L04AC13,ixekizumab,N,Y
6696,1746889,7717234,ATC,IN,R03DX08,reslizumab,N,Y
6697,1746906,9716341,ATC,IN,J06BB22,obiltoxaximab,N,N
6698,1747556,8712547,ATC,IN,L01XX52,venetoclax,N,N
6699,1748619,7717208,ATC,IN,A03FA07,itopride,N,N
6700,1756279,7717224,ATC,IN,R03AL06,olodaterol and tiotropium bromide,N,N
6701,1791685,8712529,ATC,IN,N05AX17,pimavanserin,N,N
6702,1792776,10823155,ATC,IN,L01XC32,atezolizumab,N,N
6703,1796118,8712496,ATC,IN,V09IX12,fluciclovine (18F),N,N
6704,1798280,10823236,ATC,IN,C09DX05,valsartan and nebivolol,N,N
6705,1798288,7717222,ATC,IN,A05AA04,obeticholic acid,N,N
6706,1799211,9716368,ATC,IN,J05AP55,sofosbuvir and velpatasvir,N,Y
6707,1801820,9716332,ATC,IN,S01XA25,lifitegrast,N,N
6708,1802920,5480392,ATC,IN,A03AB02,glycopyrronium bromide,N,Y
6709,1802920,5480393,ATC,IN,R03BB06,glycopyrronium bromide,N,Y
6710,1805568,5481195,ATC,IN,V08AA02,metrizoic acid,N,N
6711,1806700,9716345,ATC,IN,N02AA56,oxycodone and naltrexone,N,N
6712,1810569,9716319,ATC,IN,M09AX06,eteplirsen,N,N
6713,1836729,9716321,ATC,IN,A10BH07,evogliptin,N,N
6714,1851600,10823216,ATC,IN,L04AA38,ozanimod,N,N
6715,1855048,8712466,ATC,IN,J06BB21,bezlotoxumab,N,N
6716,1855735,9716342,ATC,IN,L01XC27,olaratumab,N,N
6717,1858994,9716330,ATC,IN,A10AE54,insulin glargine and lixisenatide,N,Y
6718,1862579,9716361,ATC,IN,L01XX55,rucaparib,N,N
6719,1863556,9716340,ATC,IN,M09AX07,nusinersen,N,N
6720,1865211,8712452,ATC,IN,D03AX13,Betulae cortex,N,N
6721,1865212,8712461,ATC,IN,P01BX02,arterolane and piperaquine,N,N
6722,1865213,8712463,ATC,IN,C10BX12,"atorvastatin, acetylsalicylic acid and perindopril",N,N
6723,1865214,8712467,ATC,IN,C07FX04,bisoprolol and acetylsalicylic acid,N,N
6724,1865216,8712471,ATC,IN,C07FX06,carvedilol and ivabradine,N,N
6725,1865218,8712476,ATC,IN,N02AJ09,codeine and other non-opioid analgesics,N,N
6726,1865219,8712482,ATC,IN,G04BD13,desfesoterodine,N,N
6727,1865220,8712483,ATC,IN,N02AJ02,dihydrocodeine and acetylsalicylic acid,N,N
6728,1865221,8712484,ATC,IN,N02AJ03,dihydrocodeine and other non-opioid analgesics,N,N
6729,1865222,8712492,ATC,IN,L03AA16,empegfilgrastim,N,N
6730,1865224,8712497,ATC,IN,V09IX11,fluoroestradiol (18F),N,N
6731,1865225,8712499,ATC,IN,G03GA10,follitropin delta,N,Y
6732,1865226,8712500,ATC,IN,R03AL07,formoterol and glycopyrronium bromide,N,N
6733,1865227,8712501,ATC,IN,V09IX09,gallium (68Ga) edotreotide,N,N
6734,1865228,8712509,ATC,IN,V04CE03,methacetin (13C),N,N
6735,1865229,8712510,ATC,IN,C07FX03,metoprolol and acetylsalicylic acid,N,N
6736,1865230,8712511,ATC,IN,C07FB13,metoprolol and amlodipine,N,N
6737,1865231,8712513,ATC,IN,C07FX05,metoprolol and ivabradine,N,N
6738,1865232,8712520,ATC,IN,L01XE40,olmutinib,N,N
6739,1865233,8712522,ATC,IN,N02AJ18,oxycodone and acetylsalicylic acid,N,N
6740,1865234,8712525,ATC,IN,N02AJ17,oxycodone and paracetamol,N,N
6741,1865235,8712526,ATC,IN,V03AE09,patiromer calcium,N,Y
6742,1865236,8712530,ATC,IN,C07FX01,propranolol and other combinations,N,N
6743,1865237,8712537,ATC,IN,C07FX02,sotalol and acetylsalicylic acid,N,N
6744,1865238,8712540,ATC,IN,C01EB23,tiazotic acid,N,N
6745,1865239,8712542,ATC,IN,N02AJ14,tramadol and dexketoprofen,N,N
6746,1865240,8712543,ATC,IN,N02AJ15,tramadol and other non-opioid analgesics,N,N
6747,1865242,8712453,ATC,PT,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,N,N
6748,1865243,8712454,ATC,PT,N02AJ,Opioids in combination with non-opioid analgesics,N,N
6749,1865244,8712455,ATC,PT,A10BK,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,N,N
6750,1865953,10823167,ATC,IN,D11AH06,crisaborole,N,N
6751,1871175,5481540,ATC,IN,P02CC02,oxantel,N,N
6752,1872251,7717184,ATC,IN,L04AC12,brodalumab,N,N
6753,1872382,10823228,ATC,IN,A16AX15,telotristat,N,N
6754,1873122,5478626,ATC,IN,B05BA01,amino acids,N,N
6755,1873752,9716350,ATC,IN,A06AX07,plecanatide,N,N
6756,1873916,9716356,ATC,IN,L01XE42,ribociclib,N,N
6757,1875534,10823157,ATC,IN,L01XC31,avelumab,N,Y
6758,1876119,8712493,ATC,IN,H05BX04,etelcalcetide,N,N
6759,1876366,8712519,ATC,IN,L04AA36,ocrelizumab,N,N
6760,1876376,9716311,ATC,IN,D11AH05,dupilumab,N,N
6761,1876597,10823212,ATC,IN,A06AH05,naldemedine,N,N
6762,1881501,10823182,ATC,IN,L01XX58,epacadostat,N,N
6763,1908248,10823224,ATC,IN,B03XA05,roxadustat,N,N
6764,1918219,10823235,ATC,IN,N07XX13,valbenazine,N,N
6765,1918231,9716339,ATC,IN,L01XX54,niraparib,N,Y
6766,1919083,8712515,ATC,IN,L01XE39,midostaurin,N,Y
6767,1919503,9716312,ATC,IN,L01XC28,durvalumab,N,N
6768,1921217,9716296,ATC,IN,L01XE43,brigatinib,N,Y
6769,1921877,10823177,ATC,IN,N07XX14,edaravone,N,N
6770,1922436,9716303,ATC,IN,A16AB17,cerliponase alfa,N,N
6771,1922448,8712533,ATC,IN,N04BD03,safinamide,N,Y
6772,1923319,8712535,ATC,IN,L04AC14,sarilumab,N,Y
6773,1926480,5480299,ATC,IN,P01AX10,fumagillin,N,N
6774,1927663,10823172,ATC,IN,J01MA23,delafloxacin,N,Y
6775,1928588,9716326,ATC,IN,L04AC16,guselkumab,N,N
6776,1939328,9716369,ATC,IN,J05AP56,"sofosbuvir, velpatasvir and voxilaprevir",N,Y
6777,1939602,9716376,ATC,IN,A16AB15,velmanase alfa,N,N
6778,1939613,9716352,ATC,IN,M01AH07,polmacoxib,N,N
6779,1939779,10823232,ATC,IN,D10AD06,trifarotene,N,N
6780,1940332,10823179,ATC,IN,L01XX59,enasidenib,N,N
6781,1940643,10823213,ATC,IN,L01XE45,neratinib,N,N
6782,1940702,10823192,ATC,IN,J05AP57,glecaprevir and pibrentasvir,N,Y
6783,1942950,8712503,ATC,IN,L01XC26,inotuzumab ozogamicin,N,N
6784,1945077,10823166,ATC,IN,L01XX61,copanlisib,N,N
6785,1945217,10823209,ATC,IN,J01DH52,meropenem and vaborbactam,N,N
6786,1945735,5482352,ATC,IN,V10BX01,strontium (89Sr) chloride,N,N
6787,1946825,10823150,ATC,IN,L01XE50,abemaciclib,N,Y
6788,1947270,5480524,ATC,IN,M09AA01,hydroquinine,N,N
6789,1948451,5480589,ATC,IN,V09GX02,indium (111In) imciromab,N,N
6790,1948455,5482276,ATC,IN,V03AF06,sodium folinate,N,N
6791,1988648,10823202,ATC,IN,J05AX18,letermovir,N,Y
6792,1989100,9716292,ATC,IN,R03DX10,benralizumab,N,Y
6793,1989499,9716310,ATC,IN,J05AR21,dolutegravir and rilpivirine,N,Y
6794,1989794,9716314,ATC,IN,B02BX06,emicizumab,N,N
6795,1989819,9716377,ATC,IN,A16AB18,vestronidase alfa,N,N
6796,1991302,9716362,ATC,IN,A10BJ06,semaglutide,N,Y
6797,1992672,10823184,ATC,IN,A10BK04,ertugliflozin,N,Y
6798,1992684,10823210,ATC,IN,A10BD23,metformin and ertugliflozin,N,N
6799,1992825,10823225,ATC,IN,A10BD24,sitagliptin and ertugliflozin,N,N
6800,1992864,9716338,ATC,IN,S01EX05,netarsudil,N,N
6801,1994739,9716346,ATC,IN,D06AX14,ozenoxacin,N,N
6802,1996255,9716301,ATC,IN,J01DD63,ceftriaxone and beta-lactamase inhibitor,N,N
6803,1996256,9716305,ATC,IN,A11CC55,"colecalciferol, combinations",N,N
6804,1996257,9716286,ATC,IN,N05BX05,Lavandulae aetheroleum,N,N
6805,1996258,9716291,ATC,IN,C10BX15,atorvastatin and perindopril,N,N
6806,1996259,9716315,ATC,IN,J05AR20,"emtricitabine, tenofovir alafenamide and bictegravir",N,N
6807,1996260,9716316,ATC,IN,J05AR22,"emtricitabine, tenofovir alafenamide, darunavir and cobicistat",N,N
6808,1996262,10823158,ATC,IN,L01XC29,bermekimab,N,N
6809,1996263,9716323,ATC,IN,C09DA10,fimasartan and diuretics,N,N
6810,1996264,9716324,ATC,IN,R03AL09,"formoterol, glycopyrronium bromide and beclometasone",N,N
6811,1996265,9716327,ATC,IN,N02AA53,hydromorphone and naloxone,N,N
6812,1996266,9716328,ATC,IN,A16AB16,idursulfase beta,N,N
6813,1996267,9716331,ATC,IN,R07AX31,ivacaftor and tezacaftor,N,N
6814,1996269,9716334,ATC,IN,R03DA12,mepyramine theophyllinacetate,N,N
6815,1996270,9716335,ATC,IN,A10BD22,metformin and evogliptin,N,N
6816,1996271,9716347,ATC,IN,L01XD07,padeliporfin,N,N
6817,1996272,9716348,ATC,IN,L03AA17,pegteograstim,N,N
6818,1996273,9716353,ATC,IN,C09BX03,"ramipril, amlodipine and hydrochlorothiazide",N,N
6819,1996274,9716358,ATC,IN,L03AB15,ropeginterferon alfa-2b,N,N
6820,1996275,9716359,ATC,IN,C10BX14,"rosuvastatin, amlodipine and perindopril",N,N
6821,1996276,9716360,ATC,IN,C10BX13,"rosuvastatin, perindopril and indapamide",N,N
6822,1996277,9716373,ATC,IN,N01BA53,"tetracaine, combinations",N,N
6823,1996278,9716378,ATC,IN,R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate",N,N
6824,1996279,9716379,ATC,IN,J07BK03,"zoster, purified antigen",N,N
6825,1996280,9716284,ATC,PT,J05AP,Antivirals for treatment of HCV infections,N,N
6826,1996304,9716297,ATC,IN,J01DD62,cefoperazone and beta-lactamase inhibitor,N,N
6827,1996305,9716298,ATC,IN,J01DD51,cefotaxime and beta-lactamase inhibitor,N,N
6828,1996307,9716299,ATC,IN,J01DD52,ceftazidime and beta-lactamase inhibitor,N,N
6829,1999003,10823152,ATC,IN,C01CX09,angiotensin II,N,N
6830,1999335,9716333,ATC,IN,V10XX04,lutetium (177Lu) oxodotreotide,N,N
6831,1999420,6821848,ATC,IN,V04CD06,macimorelin,N,N
6832,1999574,10823153,ATC,IN,L02BB05,apalutamide,N,Y
6833,2003974,5477858,ATC,PT,A12,MINERAL SUPPLEMENTS,N,N
6834,2004448,5480939,ATC,IN,C10AX07,magnesium pyridoxal 5-phosphate glutamate,N,N
6835,2017575,10823169,ATC,IN,L01XY01,cytarabine and daunorubicin,N,N
6836,2043283,10823194,ATC,IN,J05AX23,ibalizumab,N,N
6837,2043855,8712469,ATC,IN,M05BX05,burosumab,N,N
6838,2044896,10823189,ATC,IN,B02BX09,fostamatinib,N,N
6839,2045114,9716289,ATC,IN,V03AB38,andexanet alfa,N,N
6840,2045371,10823160,ATC,IN,N03AX24,cannabidiol,N,Y
6841,2045613,9716317,ATC,IN,N02CX07,erenumab,N,Y
6842,2045726,10823156,ATC,IN,B02BX08,avatrombopag,N,N
6843,2047232,8712464,ATC,IN,L04AA37,baricitinib,N,Y
6844,2047628,9716365,ATC,IN,V03AE10,sodium zirconium cyclosilicate,N,N
6845,2049106,10823180,ATC,IN,L01XE46,encorafenib,N,Y
6846,2049122,9716294,ATC,IN,L01XE41,binimetinib,N,Y
6847,2053281,5480648,ATC,IN,V09IX02,iobenguane (131I),N,N
6848,2053281,5480649,ATC,IN,V10XA02,iobenguane (131I),N,N
6849,2053436,10823229,ATC,IN,L04AC17,tildrakizumab,N,Y
6850,2053490,10823217,ATC,IN,N07XX12,patisiran,N,N
6851,2054068,8712516,ATC,IN,L01XC25,mogamulizumab,N,N
6852,2054252,9716336,ATC,IN,A16AX14,migalastat,N,Y
6853,2054968,5482342,ATC,IN,N03AX17,stiripentol,N,Y
6854,2054984,10823206,ATC,IN,B02BX07,lusutrombopag,N,N
6855,2055641,10823201,ATC,IN,B06AC05,lanadelumab,N,N
6856,2055755,10823175,ATC,IN,J05AG06,doravirine,N,Y
